:ID,name:string,aliases:string[],:LABEL,n_mentions:int,x:float,y:float,component:int,statement_zh:string,courtesy_name:string,birth_year:string,death_year:string,native_place:string,author:string,year:string,topic:string,proposed_by:string,modality:string,descriptor:string,channel:string,triple_burner:string,nature:string,note:string
DiagnosticSign_018e67f760,高低凹凸如畎亩状,,DiagnosticSign,1,0.96465,1.08382,142,,,,,,,,,,腹诊,高低凹凸如畎亩状，熟按之，起伏聚散，上下往来，浮沉出没,,,,
DiagnosticSign_cde4e41464,绕脐痛，按之磊磊,,DiagnosticSign,1,0.09125,-0.18885,6,,,,,,,,,,腹诊,绕脐痛，按之磊磊,,,,
DiagnosticSign_5b3e6be342,舌苔无苔而润,,DiagnosticSign,1,1.06447,1.09894,760,,,,,,,,,,舌诊,太阳表证初起,,,,
DiagnosticSign_9e81f6daf1,舌苔微白而薄,,DiagnosticSign,1,0.47826,-0.94867,761,,,,,,,,,,舌诊,太阳表证初起,,,,
DiagnosticSign_13a5156715,舌苔淡白,,DiagnosticSign,1,2.19102,0.19684,762,,,,,,,,,,舌诊,太阳表证初起,,,,
DiagnosticSign_21d45811f3,舌红苔白,,DiagnosticSign,1,0.23758,0.57695,763,,,,,,,,,,舌诊,少阳偏于半里,,,,
DiagnosticSign_764fbe7f56,舌苔正黄,,DiagnosticSign,1,0.88889,-0.41508,1,,,,,,,,,,舌诊,阳明居里,,,,
DiagnosticSign_fcf11485e2,舌苔灰苔,,DiagnosticSign,1,1.5059,-1.1341,764,,,,,,,,,,舌诊,太阴主湿,,,,
DiagnosticSign_1dac033be9,舌多焦紫,,DiagnosticSign,1,1.63893,0.92211,765,,,,,,,,,,舌诊,厥阴气化主风,,,,
DiagnosticSign_0c52bdc702,舌苔白滑，舌色淡红,,DiagnosticSign,1,0.14873,-0.39686,766,,,,,,,,,,舌诊,太阳病素多痰湿,,,,
DiagnosticSign_6957579182,舌苔微白，舌色反红,,DiagnosticSign,1,2.27831,-0.4314,767,,,,,,,,,,舌诊,太阳病素禀血热,,,,
DiagnosticSign_f2723926a2,舌苔纯白而浓，不干糙,,DiagnosticSign,1,0.72745,0.92526,768,,,,,,,,,,舌诊,膀胱蓄溺,,,,
DiagnosticSign_c00f3f125d,舌苔白兼微黄，薄而润滑,,DiagnosticSign,1,0.86748,-1.05989,769,,,,,,,,,,舌诊,膀胱蓄热,,,,
DiagnosticSign_ed10cf7687,舌苔白多而滑，黄灰苔少,,DiagnosticSign,1,1.63492,-0.32939,1,,,,,,,,,,舌诊,少阳病半表证,,,,
DiagnosticSign_6c414eab82,舌红多而白苔少，或杂黄色灰色,,DiagnosticSign,1,1.61845,-0.34748,1,,,,,,,,,,舌诊,少阳病半里证,,,,
DiagnosticSign_ebd79e3d6e,舌苔黄白相兼,,DiagnosticSign,1,0.9939,-0.40422,1,,,,,,,,,,舌诊,阳明邪犹在经,,,,
DiagnosticSign_e4d7774fcd,舌苔微黄而薄,,DiagnosticSign,1,1.43213,-0.22376,1,,,,,,,,,,舌诊,阳明邪浅中虚,,,,
DiagnosticSign_0de0600fdf,舌苔黄而糙涩,,DiagnosticSign,1,1.02203,-0.39854,1,,,,,,,,,,舌诊,阳明邪已入腑,,,,
DiagnosticSign_50a0958cf4,舌苔浅黄薄腻,,DiagnosticSign,1,2.19062,0.60914,770,,,,,,,,,,舌诊,阳明胃热尚微,,,,
DiagnosticSign_195aaaaca4,舌苔深黄浓腻,,DiagnosticSign,1,0.17037,0.20382,771,,,,,,,,,,舌诊,阳明胃热大盛,,,,
DiagnosticSign_1108132ad8,舌苔老黄焦黄，或夹灰黑，或起芒刺,,DiagnosticSign,1,1.83098,-0.89289,772,,,,,,,,,,舌诊,阳明胃热已极,,,,
DiagnosticSign_345ea2a9d0,舌苔灰而滑腻,,DiagnosticSign,1,0.96818,0.39764,1,,,,,,,,,,舌诊,太阴湿重兼寒,,,,
DiagnosticSign_1696e2c976,舌苔灰而淡白,,DiagnosticSign,1,1.50996,-0.04893,1,,,,,,,,,,舌诊,太阴脾阳大虚,,,,
DiagnosticSign_135331a588,舌苔灰而糙腻,,DiagnosticSign,1,1.31148,1.17265,773,,,,,,,,,,舌诊,太阴湿滞热结,,,,
DiagnosticSign_5192cf211c,舌苔灰而干燥,,DiagnosticSign,1,0.40395,-0.67724,774,,,,,,,,,,舌诊,太阴脾阴将涸,,,,
DiagnosticSign_0985133d52,舌淡红浅红,,DiagnosticSign,1,2.28468,-0.02665,775,,,,,,,,,,舌诊,少阴血亏本色,,,,
DiagnosticSign_29c7ac030a,舌深红紫红,,DiagnosticSign,1,0.32938,0.81783,776,,,,,,,,,,舌诊,少阴血热已极,,,,
DiagnosticSign_fc0c97757c,舌鲜红灼红,,DiagnosticSign,1,1.24528,-1.02793,777,,,,,,,,,,舌诊,少阴阴虚火剧,,,,
DiagnosticSign_5137bf04dd,舌嫩红干红,,DiagnosticSign,1,1.87328,0.86046,778,,,,,,,,,,舌诊,少阴阴虚水涸,,,,
DiagnosticSign_4785b02d94,舌多青滑,,DiagnosticSign,1,0.01342,-0.17745,779,,,,,,,,,,舌诊,厥阴寒化,,,,
DiagnosticSign_10fa0b0789,舌苔白粗如积粉，两边色红或紫,,DiagnosticSign,1,2.16883,0.28838,143,,,,,,,,,,舌诊,少阳病温疫伏于膜原,,,,
DiagnosticSign_9afad0866c,舌苔白如咸,,DiagnosticSign,1,1.60838,-1.09951,144,,,,,,,,,,舌诊,膜原伏有浊秽,,,,
DiagnosticSign_028ba73c6c,舌苔黄而垢腻,,DiagnosticSign,1,1.29127,-0.62697,1,,,,,,,,,,舌诊,阳明湿热食滞,,,,
DiagnosticSign_2c2858fe4d,舌苔黄起黑点,,DiagnosticSign,1,0.18924,-0.48933,145,,,,,,,,,,舌诊,阳明温毒夹秽,,,,
DiagnosticSign_11cab162dd,舌苔黄厚不燥，舌色青紫,,DiagnosticSign,1,0.6448,0.88006,146,,,,,,,,,,舌诊,阳明多夹冷酒或挟冷食,,,,
DiagnosticSign_b3e70151f2,舌苔黄而晦黯,,DiagnosticSign,1,0.96107,0.65052,1,,,,,,,,,,舌诊,阳明多夹痰饮或挟寒瘀,,,,
DiagnosticSign_efe0517c6a,舌苔或灰或黑，或灰黑相兼,,DiagnosticSign,1,1.3068,-0.0698,1,,,,,,,,,,舌诊,太阴病多危笃,,,,
DiagnosticSign_8b84d6b335,舌见青紫,,DiagnosticSign,1,0.68509,0.27731,1,,,,,,,,,,舌诊,厥阴病其病必凶,,,,
DiagnosticSign_a93da019d0,舌深紫而赤,,DiagnosticSign,1,0.58533,-0.08073,1,,,,,,,,,,舌诊,厥阴肝热络瘀或阳热酒毒,,,,
DiagnosticSign_c1553654cc,舌淡紫带青,,DiagnosticSign,1,1.01571,0.659,1,,,,,,,,,,舌诊,厥阴寒中肝肾或酒后伤冷,,,,
DiagnosticSign_3a646f5ea5,六经辨舌法,,DiagnosticSign,1,2.03548,-0.57363,780,,,,,,,,,,舌诊,,,,,
DiagnosticSign_6c77b3d013,热郁阳明，热极而发紫黑斑,,DiagnosticSign,1,0.91896,1.07372,781,,,,,,,,,,望诊,紫黑斑,,,,
DiagnosticSign_2a898216c4,恶露为热搏不下,,DiagnosticSign,1,0.61103,-1.03377,782,,,,,,,,,,问诊,恶露不下,,,,
DiagnosticSign_cf01aea22e,烦闷胀喘狂言,,DiagnosticSign,1,0.86052,0.62048,1,,,,,,,,,,问诊,烦闷胀喘狂言,,,,
DiagnosticSign_1293034cff,腹胀烦闷,,DiagnosticSign,1,0.90952,0.6444,1,,,,,,,,,,问诊,腹胀烦闷,,,,
DiagnosticSign_242fd25d13,咽干口苦,,DiagnosticSign,1,2.15574,0.32989,783,,,,,,,,,,问诊,上脘病尚浅时的症状,,,,
DiagnosticSign_f4a25020c8,气上冲喉,,DiagnosticSign,1,1.03854,-0.38926,1,,,,,,,,,,问诊,上脘病症,,,,
DiagnosticSign_5dcab79865,胸满而喘,,DiagnosticSign,1,0.16906,0.44613,784,,,,,,,,,,问诊,上脘病症,,,,
DiagnosticSign_6d29f6dea7,心中懊憹,,DiagnosticSign,1,1.65422,-1.08052,785,,,,,,,,,,问诊,上脘病症,,,,
DiagnosticSign_b9f80f6689,大烦大渴,,DiagnosticSign,1,1.51187,0.97507,786,,,,,,,,,,问诊,中脘病已重,,,,
DiagnosticSign_007455e419,胃实满,,DiagnosticSign,1,0.21086,-0.53084,787,,,,,,,,,,腹诊,中脘病症,,,,
DiagnosticSign_aa1dff0621,手足汗,,DiagnosticSign,1,2.32603,-0.28109,788,,,,,,,,,,望诊,中脘病症,,,,
DiagnosticSign_2723d8c574,发潮热,,DiagnosticSign,1,0.60811,0.85665,789,,,,,,,,,,问诊,中脘病症,,,,
DiagnosticSign_7f91515f54,不大便,,DiagnosticSign,1,1.01161,-1.09209,790,,,,,,,,,,问诊,中脘病症,,,,
DiagnosticSign_7a90f006b7,小便不利,,DiagnosticSign,1,0.94906,-0.44125,1,,,,,,,,,,问诊,中脘病症,,,,
DiagnosticSign_f8b069b133,日晡发热,,DiagnosticSign,1,2.10036,0.73847,791,,,,,,,,,,问诊,下脘病症，病尤深重,,,,
DiagnosticSign_65d2ee5f94,谵语发狂,,DiagnosticSign,1,0.15221,0.06736,792,,,,,,,,,,问诊,下脘病症,,,,
DiagnosticSign_4ba7a12591,目睛不知,,DiagnosticSign,1,1.94423,-0.79811,793,,,,,,,,,,目诊,下脘病症，绍派特色观目,,,,
DiagnosticSign_3142aeffb9,腹胀满,,DiagnosticSign,1,1.15394,1.17971,794,,,,,,,,,,腹诊,下脘病症，绍派特色腹诊,,,,
DiagnosticSign_3c1892a041,绕脐痛,,DiagnosticSign,1,0.50119,-0.77467,795,,,,,,,,,,腹诊,下脘病症，绍派特色腹诊,,,,
DiagnosticSign_e3ca352350,喘冒不得卧,,DiagnosticSign,1,2.27837,0.12089,796,,,,,,,,,,问诊,下脘病症,,,,
DiagnosticSign_38a8064986,腹中转矢气,,DiagnosticSign,1,0.22792,0.6971,797,,,,,,,,,,腹诊,下脘病症，绍派特色腹诊,,,,
DiagnosticSign_77a29842c7,大便胶闭,,DiagnosticSign,1,1.38176,-1.01005,798,,,,,,,,,,问诊,下脘病症,,,,
DiagnosticSign_0607f1b4cd,自利纯清水,,DiagnosticSign,1,1.75235,0.94522,799,,,,,,,,,,问诊,下脘病症，变证,,,,
DiagnosticSign_85bcabe3fe,昏不识人,,DiagnosticSign,1,0.0475,-0.33143,800,,,,,,,,,,问诊,下脘病症,,,,
DiagnosticSign_69c5490bc6,循衣摸床,,DiagnosticSign,1,2.10433,-0.45443,801,,,,,,,,,,望诊,下脘病症，极重,,,,
DiagnosticSign_5710cbc1fd,撮空理气,,DiagnosticSign,1,0.77811,1.02932,802,,,,,,,,,,望诊,下脘病症，极重,,,,
DiagnosticSign_cf4d29c5df,咳逆痰多,,DiagnosticSign,1,0.58219,-0.0343,1,,,,,,,,,,问诊,胃热冲肺之兼证,,,,
DiagnosticSign_3ebacc2782,神昏发厥,,DiagnosticSign,1,0.57934,-0.05833,1,,,,,,,,,,问诊,胃热冲心包络之兼证,,,,
DiagnosticSign_41b6fd1d37,但笑而不语,,DiagnosticSign,1,0.62668,-0.20643,1,,,,,,,,,,问诊,胃热冲心之兼变证,,,,
DiagnosticSign_2cf6656d54,风动发痉,,DiagnosticSign,1,0.62681,-0.18571,1,,,,,,,,,,问诊,胃热下烁肝肾之兼证,,,,
DiagnosticSign_6b8d30ae29,内郁成斑,,DiagnosticSign,1,1.38049,-0.57317,1,,,,,,,,,,望诊,热重而湿轻之变证,,,,
DiagnosticSign_6b89ea04a5,头项背腰变化,,DiagnosticSign,1,1.21739,0.51878,1,,,,,,,,,,望诊,表证指标,,,,
DiagnosticSign_f8d0aecf40,面目九窍变化,,DiagnosticSign,1,2.28093,-0.0949,38,,,,,,,,,,目诊,里证指标,,,,
DiagnosticSign_a14fe62611,血脉睛舌变化,,DiagnosticSign,1,1.20356,1.17978,148,,,,,,,,,,脉诊,病势安危、病机吉凶指标,,,,
DiagnosticSign_2ed7912870,脉滑而厥,,DiagnosticSign,1,0.95365,-0.00888,1,,,,,,,,,,脉诊,脉滑，厥深热亦深,,,,
DiagnosticSign_34ea8eb345,气闭闷毙,,DiagnosticSign,1,0.85446,0.28036,1,,,,,,,,,,望诊,气闭闷毙，顷刻云亡,,,,
DiagnosticSign_ef2ff9dd45,发黄,,DiagnosticSign,1,1.44674,-0.19305,1,,,,,,,,,,望诊,瘀热在里，热不得越而成阳黄,,,,
DiagnosticSign_99962ce3dd,舌净无苔,,DiagnosticSign,1,2.28251,0.07428,149,,,,,,,,,,舌诊,舌净无苔,,,,
DiagnosticSign_53f21e34ca,舌苔渐净,,DiagnosticSign,1,0.25806,0.73652,150,,,,,,,,,,舌诊,舌苔逐渐变净,,,,
DiagnosticSign_e2455b943b,面容,,DiagnosticSign,1,1.79186,0.92015,151,,,,,,,,,,望诊,光泽,,,,
DiagnosticSign_2a2d54d8eb,神识昏厥,,DiagnosticSign,1,2.07369,0.28731,1,,,,,,,,,,问诊,神志昏迷,,,,
DiagnosticSign_45017a9aae,肢软,,DiagnosticSign,1,1.67142,0.22402,1,,,,,,,,,,望诊,四肢无力,,,,
DiagnosticSign_13d504523e,晕厥,,DiagnosticSign,1,2.06882,0.2968,1,,,,,,,,,,问诊,晕倒昏迷,,,,
DiagnosticSign_d239dd2f01,闷乱烦躁,,DiagnosticSign,1,2.07817,0.23477,1,,,,,,,,,,问诊,胸闷、心烦、躁动,,,,
DiagnosticSign_7e833ace9f,呕恶,,DiagnosticSign,1,1.79407,-1.00763,806,,,,,,,,,,问诊,呕吐恶心,,,,
DiagnosticSign_5543cfc6dd,吐泻不得,,DiagnosticSign,1,0.2903,-0.65533,808,,,,,,,,,,问诊,既不能吐，也不能泻,,,,
DiagnosticSign_f562db2a81,腹痛昏闷,,DiagnosticSign,1,2.0859,-0.49015,152,,,,,,,,,,问诊,腹部疼痛，神识昏蒙,,,,
DiagnosticSign_6d00db1aed,目瞑,,DiagnosticSign,1,1.24895,0.5655,1,,,,,,,,,,目诊,阴证特征,,,,
DiagnosticSign_6861be75ed,嗜卧,,DiagnosticSign,1,1.26649,0.56754,1,,,,,,,,,,望诊,阴证特征,,,,
DiagnosticSign_aab13dbb96,声低息短,,DiagnosticSign,1,1.26096,0.55862,1,,,,,,,,,,闻诊,阴证特征,,,,
DiagnosticSign_cc1fa096af,少气懒言,,DiagnosticSign,1,1.27734,0.55397,1,,,,,,,,,,问诊,阴证特征,,,,
DiagnosticSign_c4fc626e1f,身重恶寒,,DiagnosticSign,1,1.2931,0.5533,1,,,,,,,,,,问诊,阴证特征,,,,
DiagnosticSign_7910cfd399,张目不眠,,DiagnosticSign,1,1.87778,0.30073,1,,,,,,,,,,目诊,阳证特征,,,,
DiagnosticSign_650a294e4a,声音响亮,,DiagnosticSign,1,1.86805,0.31433,1,,,,,,,,,,闻诊,阳证特征,,,,
DiagnosticSign_cde14637cc,口臭气粗,,DiagnosticSign,1,1.86242,0.32947,1,,,,,,,,,,闻诊,阳证特征,,,,
DiagnosticSign_0000182bb8,身轻恶热,,DiagnosticSign,1,1.87808,0.31122,1,,,,,,,,,,问诊,阳证特征,,,,
DiagnosticSign_0e6a8d96b9,脉细,,DiagnosticSign,1,1.65684,-0.05106,1,,,,,,,,,,脉诊,虚证特征,,,,
DiagnosticSign_6dedcdcaa8,皮寒,,DiagnosticSign,1,1.67487,-0.01687,1,,,,,,,,,,望诊,虚证特征,,,,
DiagnosticSign_afcfa0b91d,气少,,DiagnosticSign,1,1.66881,-0.03996,1,,,,,,,,,,问诊,虚证特征,,,,
DiagnosticSign_349909fb33,泄利前后,,DiagnosticSign,1,1.6581,0.0306,1,,,,,,,,,,问诊,虚证特征,,,,
DiagnosticSign_ebc1ff760d,饮食不入,,DiagnosticSign,1,1.671,0.00835,1,,,,,,,,,,问诊,虚证特征,,,,
DiagnosticSign_672041af5d,脉盛,,DiagnosticSign,1,0.86783,-0.4961,1,,,,,,,,,,脉诊,实证特征,,,,
DiagnosticSign_12f358030b,皮热,,DiagnosticSign,1,0.85441,-0.48894,1,,,,,,,,,,望诊,实证特征,,,,
DiagnosticSign_fdc8b9fd2c,腹胀闷瀀,,DiagnosticSign,1,0.83091,-0.47142,1,,,,,,,,,,腹诊,实证特征,,,,
DiagnosticSign_9d3848cb54,前后不通,,DiagnosticSign,1,0.84071,-0.48029,1,,,,,,,,,,问诊,实证特征,,,,
